order_id,customer_id,restaurant_id,order_date,order_hour,is_weekend,cuisine,order_value,delivery_fee,discount,promo_code,distance_km,traffic_condition,driver_id,delivery_time_min,delivery_rating,weather,status
O023641,C02586,R0783,2024-08-31,19,1,Healthy,139,21,0,NONE,1.63,Moderate,D0314,20.0,5.0,Clear,Delivered
O023642,C00827,R0543,2024-08-17,12,1,South Indian,99,32,10,SAVE50,5.27,Low,D0447,45.0,3.0,Clear,Delivered
O023643,C00362,R0372,2024-05-05,13,1,Desserts,191,15,0,NONE,0.65,Low,D0310,16.0,1.0,Rain,Delivered
O023644,C04276,R0606,2024-10-02,17,0,North Indian,115,15,0,NONE,0.71,Moderate,D0096,32.0,4.0,Clear,Delivered
O023645,C03955,R0373,2024-12-13,17,0,Mexican,194,28,39,WELCOME20,2.14,Moderate,,,,Clear,Cancelled
O023646,C02434,R0741,2024-04-28,23,1,Mexican,79,33,0,NONE,3.47,Low,D0006,46.0,2.0,Clear,Delivered
O023647,C04347,R0094,2024-04-16,17,0,South Indian,206,24,0,NONE,1.1,Moderate,D0534,15.0,4.0,Clear,Delivered
O023648,C04879,R0463,2024-04-08,18,0,Mexican,246,25,0,NONE,1.56,Moderate,D0355,36.0,2.0,Rain,Delivered
O023649,C01350,R0457,2024-12-27,21,0,Cafe,265,42,26,SAVE50,4.61,Low,D0190,42.0,3.0,Clear,Delivered
O023650,C03113,R0575,2024-07-21,0,1,Healthy,116,39,0,NONE,14.0,Moderate,D0299,79.0,4.0,Clear,Delivered
O023651,C01897,R0645,2024-12-22,22,1,North Indian,168,24,0,NONE,1.12,Low,D0036,30.0,5.0,Clear,Delivered
O023652,C00807,R0459,2024-08-18,13,1,Rolls & Wraps,79,17,16,WELCOME20,2.69,Low,D0271,44.0,3.0,Clear,Delivered
O023653,C01374,R0158,2024-04-20,20,1,North Indian,84,28,0,NONE,0.64,Heavy,D0487,32.0,3.0,Clear,Delivered
O023654,C00596,R0348,2024-08-07,18,0,North Indian,256,32,0,NONE,3.85,Heavy,D0165,46.0,2.0,Rain,Delivered
O023655,C00030,R0272,2024-02-28,21,0,Desserts,175,22,0,NONE,2.59,Moderate,D0057,48.0,1.0,Rain,Delivered
O023656,C00788,R0625,2024-06-16,14,1,Italian,303,29,0,NONE,4.76,Moderate,D0301,48.0,1.0,Clear,Delivered
O023657,C00867,R0521,2024-06-14,21,0,North Indian,100,20,0,NONE,2.44,Heavy,D0158,45.0,3.0,Clear,Delivered
O023658,C02876,R0060,2024-08-03,21,1,Continental,173,20,0,NONE,1.92,Low,D0013,42.0,2.0,Clear,Delivered
O023659,C00731,R0203,2024-05-25,13,1,Italian,280,53,56,WELCOME20,14.0,Low,D0509,95.0,1.0,Rain,Delivered
O023660,C01613,R0654,2024-06-19,19,0,Chinese,285,27,0,NONE,2.15,Low,D0143,31.0,4.0,Clear,Delivered
O023661,C04727,R0393,2024-11-23,11,1,Mexican,151,43,0,NONE,3.44,Heavy,D0359,31.0,3.0,Rain,Delivered
O023662,C00147,R0359,2024-03-08,19,0,Continental,319,55,0,NONE,14.0,Low,D0318,74.0,2.0,Clear,Delivered
O023663,C02606,R0721,2024-12-08,21,1,Healthy,92,64,0,NONE,14.0,Low,D0044,93.0,1.0,Clear,Delivered
O023664,C00261,R0431,2024-07-20,19,1,Desserts,119,31,12,FEST10,4.57,Moderate,D0021,42.0,2.0,Clear,Delivered
O023665,C03280,R0611,2024-08-23,20,0,Desserts,350,55,0,NONE,14.0,Heavy,D0367,77.0,1.0,Clear,Delivered
O023666,C01145,R0047,2024-02-09,21,0,Biryani,110,24,0,NONE,2.71,Heavy,D0590,41.0,2.0,Clear,Delivered
O023667,C01278,R0653,2024-02-24,19,1,Biryani,273,21,27,SAVE50,2.64,Heavy,D0151,41.0,3.0,Clear,Delivered
O023668,C01806,R0308,2024-09-30,12,0,Continental,79,22,0,NONE,1.44,Heavy,D0105,42.0,3.0,Rain,Delivered
O023669,C00236,R0473,2024-12-02,19,0,Chinese,264,25,26,FEST10,2.72,Low,D0227,21.0,4.0,Clear,Delivered
O023670,C01327,R0475,2024-07-13,21,1,South Indian,168,37,0,NONE,14.0,Low,D0092,80.0,1.0,Clear,Delivered
O023671,C04843,R0517,2024-03-03,19,1,South Indian,227,24,0,NONE,2.82,Heavy,D0001,40.0,3.0,Clear,Delivered
O023672,C01098,R0132,2024-10-25,12,0,South Indian,137,40,14,FEST10,4.14,Low,,,,Clear,Cancelled
O023673,C01939,R0270,2024-12-07,21,1,Italian,160,25,0,NONE,2.6,Heavy,D0020,36.0,5.0,Clear,Delivered
O023674,C03623,R0091,2024-09-07,21,1,Burgers,189,37,0,NONE,3.57,Heavy,D0599,45.0,4.0,Clear,Delivered
O023675,C00321,R0665,2024-03-09,12,1,Healthy,92,35,0,NONE,5.19,Heavy,D0344,51.0,3.0,Clear,Delivered
O023676,C02051,R0091,2024-06-03,13,0,Desserts,129,38,26,WELCOME20,6.14,Low,,,,Clear,Cancelled
O023677,C00979,R0641,2024-12-14,9,1,Biryani,224,26,0,NONE,5.77,Low,D0045,33.0,4.0,Clear,Delivered
O023678,C02438,R0141,2024-03-12,21,0,Biryani,246,25,0,NONE,2.72,Low,D0338,39.0,3.0,Rain,Delivered
O023679,C02008,R0155,2024-03-04,18,0,North Indian,79,20,8,SAVE50,1.73,Moderate,D0134,21.0,1.0,Rain,Delivered
O023680,C00515,R0578,2024-09-19,13,0,Chinese,128,62,0,NONE,10.45,Moderate,D0406,71.0,2.0,Clear,Delivered
O023681,C04652,R0796,2024-07-21,12,1,North Indian,304,31,30,FEST10,4.02,Heavy,D0479,42.0,3.0,Clear,Delivered
O023682,C04265,R0594,2024-03-17,18,1,Chinese,262,41,0,NONE,5.53,Heavy,D0185,40.0,2.0,Clear,Delivered
O023683,C00629,R0603,2024-08-18,22,1,South Indian,129,29,26,WELCOME20,3.65,Heavy,D0237,41.0,3.0,Clear,Delivered
O023684,C01750,R0741,2024-12-13,15,0,Healthy,79,29,16,WELCOME20,1.17,Low,D0284,34.0,3.0,Clear,Delivered
O023685,C03161,R0474,2024-11-15,22,0,Healthy,162,48,16,SAVE50,14.0,Heavy,D0453,95.0,1.0,Clear,Delivered
O023686,C04303,R0592,2024-01-03,20,0,Desserts,186,25,0,NONE,4.76,Low,D0600,31.0,3.0,Clear,Delivered
O023687,C04903,R0749,2024-11-23,19,1,North Indian,137,21,14,SAVE50,1.86,Low,D0136,37.0,4.0,Clear,Delivered
O023688,C04631,R0018,2024-08-22,10,0,Chinese,155,57,0,NONE,7.5,Heavy,D0255,35.0,4.0,Clear,Delivered
O023689,C04991,R0194,2024-04-09,11,0,Desserts,324,41,65,WELCOME20,6.15,Low,D0482,35.0,3.0,Clear,Delivered
O023690,C02259,R0239,2024-02-04,20,1,North Indian,232,26,0,NONE,2.42,Low,D0441,33.0,4.0,Clear,Delivered
O023691,C00885,R0653,2024-12-23,10,0,Burgers,379,33,0,NONE,3.73,Low,D0587,46.0,3.0,Rain,Delivered
O023692,C04186,R0288,2024-01-12,18,0,Chinese,107,32,0,NONE,3.15,Low,D0541,25.0,3.0,Clear,Delivered
O023693,C03405,R0523,2024-03-10,17,1,North Indian,209,43,21,FEST10,3.27,Heavy,D0129,27.0,4.0,Clear,Delivered
O023694,C01629,R0077,2024-09-07,19,1,Biryani,214,20,0,NONE,2.19,Heavy,D0116,41.0,2.0,Clear,Delivered
O023695,C00774,R0660,2024-10-10,18,0,Chinese,120,35,12,SAVE50,14.0,Moderate,D0252,53.0,3.0,Clear,Delivered
O023696,C04234,R0586,2024-04-09,12,0,South Indian,167,23,17,SAVE50,1.32,Low,D0068,31.0,3.0,Rain,Delivered
O023697,C01222,R0486,2024-10-02,20,0,Rolls & Wraps,95,15,0,NONE,1.66,Low,D0457,26.0,4.0,Clear,Delivered
O023698,C02803,R0321,2024-10-13,20,1,Continental,234,34,0,NONE,3.5,Heavy,D0564,50.0,2.0,Clear,Delivered
O023699,C00179,R0105,2024-10-27,6,1,Mexican,155,27,0,NONE,3.4,Moderate,D0218,29.0,3.0,Clear,Delivered
O023700,C04558,R0777,2024-10-08,17,0,Chinese,79,23,0,NONE,2.99,Moderate,D0594,43.0,3.0,Rain,Delivered
O023701,C03299,R0003,2024-01-13,8,1,Desserts,146,21,15,SAVE50,2.35,Moderate,D0147,27.0,2.0,Clear,Delivered
O023702,C01324,R0383,2024-11-29,9,0,Desserts,199,41,0,NONE,6.11,Low,D0597,32.0,3.0,Clear,Delivered
O023703,C00613,R0470,2024-07-29,7,0,Pizza,297,22,30,FEST10,1.63,Moderate,D0138,24.0,3.0,Clear,Delivered
O023704,C04318,R0469,2024-06-10,20,0,Chinese,189,40,19,SAVE50,9.32,Low,D0221,55.0,3.0,Clear,Delivered
O023705,C02063,R0483,2024-01-10,18,0,Biryani,83,15,8,SAVE50,0.8,Low,D0397,20.0,4.0,Clear,Delivered
O023706,C02872,R0404,2024-08-09,16,0,Burgers,139,18,0,NONE,2.26,Heavy,D0549,35.0,5.0,Clear,Delivered
O023707,C03010,R0610,2024-03-02,12,1,Mexican,169,25,0,NONE,5.42,Heavy,D0538,54.0,2.0,Clear,Delivered
O023708,C04649,R0140,2024-07-23,4,0,Biryani,164,17,0,NONE,2.45,Low,D0101,35.0,3.0,Clear,Delivered
O023709,C00628,R0498,2024-03-11,12,0,Desserts,218,28,22,FEST10,4.1,Heavy,D0495,39.0,4.0,Clear,Delivered
O023710,C02489,R0021,2024-09-14,13,1,Italian,253,26,0,NONE,0.97,Heavy,D0371,23.0,4.0,Clear,Delivered
O023711,C02856,R0455,2024-02-03,21,1,Chinese,199,26,0,NONE,3.16,Low,D0491,41.0,5.0,Clear,Delivered
O023712,C00445,R0369,2024-08-12,10,0,North Indian,253,36,25,FEST10,4.32,Low,D0305,38.0,3.0,Clear,Delivered
O023713,C00349,R0562,2024-08-28,11,0,South Indian,183,31,0,NONE,4.14,Moderate,D0082,42.0,3.0,Clear,Delivered
O023714,C03583,R0244,2024-05-27,9,0,Chinese,122,44,0,NONE,4.33,Moderate,D0430,23.0,4.0,Clear,Delivered
O023715,C02276,R0224,2024-12-07,20,1,Biryani,290,17,0,NONE,2.79,Heavy,D0401,38.0,3.0,Clear,Delivered
O023716,C03664,R0148,2024-07-15,10,0,Biryani,112,28,11,SAVE50,1.82,Low,D0134,37.0,4.0,Clear,Delivered
O023717,C04848,R0688,2024-10-07,8,0,Pizza,185,49,0,NONE,7.27,Low,D0439,36.0,3.0,Clear,Delivered
O023718,C01418,R0749,2024-06-15,17,1,Biryani,99,32,10,SAVE50,3.99,Moderate,D0281,39.0,3.0,Clear,Delivered
O023719,C02857,R0284,2024-10-22,16,0,Burgers,79,17,0,NONE,1.92,Moderate,D0538,25.0,3.0,Clear,Delivered
O023720,C00023,R0098,2024-12-01,15,1,Biryani,132,31,0,NONE,6.22,Low,D0473,44.0,4.0,Clear,Delivered
O023721,C02907,R0514,2024-06-03,21,0,Rolls & Wraps,130,41,0,NONE,4.46,Heavy,D0056,33.0,2.0,Clear,Delivered
O023722,C02256,R0258,2024-12-22,18,1,Rolls & Wraps,247,16,0,NONE,2.89,Moderate,D0292,20.0,4.0,Clear,Delivered
O023723,C04364,R0234,2024-02-27,4,0,North Indian,210,29,42,WELCOME20,3.56,Low,D0574,39.0,3.0,Clear,Delivered
O023724,C03109,R0764,2024-11-12,13,0,Continental,109,29,22,WELCOME20,2.23,Low,D0514,27.0,3.0,Clear,Delivered
O023725,C01582,R0526,2024-07-15,20,0,Burgers,121,43,0,NONE,3.92,Heavy,D0084,40.0,3.0,Clear,Delivered
O023726,C04485,R0097,2024-02-21,9,0,Korean,122,43,0,NONE,4.92,Moderate,,,,Clear,Cancelled
O023727,C00497,R0704,2024-08-21,21,0,South Indian,356,48,0,NONE,7.9,Heavy,D0227,70.0,1.0,Clear,Delivered
O023728,C00380,R0688,2024-02-19,17,0,South Indian,347,29,35,SAVE50,2.08,Low,D0469,24.0,5.0,Clear,Delivered
O023729,C00211,R0798,2024-11-27,13,0,Biryani,144,18,0,NONE,2.19,Heavy,,,,Clear,Cancelled
O023730,C00112,R0314,2024-11-01,12,0,Korean,79,18,16,WELCOME20,1.14,Moderate,D0149,38.0,3.0,Clear,Delivered
O023731,C02049,R0487,2024-09-01,13,1,Italian,124,16,0,NONE,2.13,Low,D0181,26.0,4.0,Clear,Delivered
O023732,C00885,R0489,2024-03-28,7,0,Chinese,356,15,0,NONE,2.38,Moderate,D0594,32.0,4.0,Clear,Delivered
O023733,C03180,R0342,2024-12-21,18,1,Italian,232,20,0,NONE,2.39,Low,D0285,48.0,3.0,Rain,Delivered
O023734,C01602,R0087,2024-11-15,12,0,Burgers,211,17,21,FEST10,1.06,Heavy,D0026,14.0,4.0,Clear,Delivered
O023735,C04176,R0311,2024-09-24,21,0,Burgers,87,26,0,NONE,1.4,Heavy,D0227,33.0,4.0,Clear,Delivered
O023736,C02247,R0615,2024-05-16,10,0,Continental,188,20,19,FEST10,1.41,Low,D0484,15.0,4.0,Clear,Delivered
O023737,C03492,R0594,2024-06-30,15,1,South Indian,159,43,32,WELCOME20,4.94,Low,D0192,35.0,3.0,Clear,Delivered
O023738,C00799,R0313,2024-05-06,19,0,Biryani,329,23,0,NONE,0.44,Heavy,D0592,34.0,4.0,Clear,Delivered
O023739,C03705,R0200,2024-11-13,20,0,North Indian,103,20,21,WELCOME20,2.85,Heavy,D0305,37.0,4.0,Rain,Delivered
O023740,C02016,R0202,2024-04-25,12,0,Chinese,180,36,0,NONE,3.6,Heavy,D0360,42.0,4.0,Clear,Delivered
O023741,C01872,R0338,2024-03-30,22,1,Chinese,155,23,0,NONE,2.61,Heavy,D0316,48.0,3.0,Rain,Delivered
O023742,C02765,R0204,2024-03-21,22,0,Continental,137,20,14,SAVE50,2.93,Moderate,D0084,42.0,3.0,Clear,Delivered
O023743,C02928,R0026,2024-05-30,14,0,Seafood,200,44,0,NONE,13.32,Low,D0173,73.0,2.0,Clear,Delivered
O023744,C02865,R0288,2024-08-20,15,0,Chinese,115,44,0,NONE,3.27,Low,D0472,27.0,4.0,Clear,Delivered
O023745,C00028,R0654,2024-11-06,13,0,Cafe,232,33,0,NONE,3.54,Low,D0584,36.0,4.0,Clear,Delivered
O023746,C02184,R0323,2024-12-09,14,0,South Indian,141,37,14,SAVE50,3.9,Heavy,D0270,39.0,3.0,Clear,Delivered
O023747,C04863,R0300,2024-01-31,20,0,South Indian,187,22,0,NONE,2.54,Heavy,D0180,35.0,3.0,Rain,Delivered
O023748,C04076,R0541,2024-01-18,17,0,North Indian,204,21,0,NONE,2.17,Low,D0031,24.0,4.0,Clear,Delivered
O023749,C04757,R0319,2024-05-15,21,0,Chinese,180,31,18,SAVE50,6.09,Low,D0107,34.0,3.0,Clear,Delivered
O023750,C04273,R0745,2024-10-29,14,0,Mexican,79,41,0,NONE,8.31,Moderate,D0047,52.0,2.0,Clear,Delivered
O023751,C00424,R0442,2024-12-04,19,0,Chinese,81,26,8,SAVE50,3.74,Low,D0408,36.0,2.0,Clear,Delivered
O023752,C00262,R0280,2024-03-03,20,1,Desserts,172,37,0,NONE,3.67,Heavy,D0040,60.0,2.0,Rain,Delivered
O023753,C01702,R0712,2024-04-16,13,0,Pizza,230,19,0,NONE,0.47,Low,D0285,41.0,2.0,Clear,Delivered
O023754,C01519,R0697,2024-12-02,21,0,Rolls & Wraps,352,63,0,NONE,10.87,Heavy,D0405,81.0,2.0,Rain,Delivered
O023755,C00340,R0010,2024-08-03,17,1,Pizza,114,19,23,WELCOME20,2.89,Low,D0517,28.0,5.0,Clear,Delivered
O023756,C04381,R0414,2024-06-01,16,1,Biryani,128,40,0,NONE,3.49,Moderate,D0067,52.0,1.0,Clear,Delivered
O023757,C02699,R0247,2024-03-31,7,1,Biryani,133,21,0,NONE,1.81,Heavy,D0006,27.0,4.0,Clear,Delivered
O023758,C00687,R0533,2024-02-12,21,0,Healthy,101,16,0,NONE,2.02,Moderate,D0202,26.0,3.0,Clear,Delivered
O023759,C00799,R0516,2024-02-10,18,1,Biryani,79,36,0,NONE,6.99,Low,D0482,41.0,3.0,Clear,Delivered
O023760,C02485,R0780,2024-09-08,12,1,Italian,418,33,0,NONE,5.5,Heavy,D0214,54.0,4.0,Clear,Delivered
O023761,C02821,R0798,2024-09-26,13,0,Chinese,165,37,0,NONE,3.39,Heavy,D0407,38.0,3.0,Clear,Delivered
O023762,C02632,R0457,2024-05-16,13,0,Pizza,323,32,0,NONE,5.49,Low,D0319,45.0,3.0,Clear,Delivered
O023763,C00042,R0073,2024-08-14,20,0,Burgers,116,38,12,FEST10,3.07,Heavy,D0314,33.0,4.0,Clear,Delivered
O023764,C02419,R0096,2024-02-28,20,0,Healthy,79,60,0,NONE,13.37,Low,D0587,78.0,2.0,Clear,Delivered
O023765,C01875,R0529,2024-01-08,17,0,Korean,267,34,0,NONE,3.84,Low,D0443,37.0,3.0,Clear,Delivered
O023766,C00574,R0217,2024-02-07,20,0,Pizza,307,23,0,NONE,2.19,Heavy,D0467,45.0,3.0,Clear,Delivered
O023767,C02605,R0775,2024-02-10,18,1,Korean,228,27,0,NONE,1.79,Low,D0237,26.0,3.0,Rain,Delivered
O023768,C04025,R0410,2024-12-27,10,0,Rolls & Wraps,112,37,0,NONE,5.62,Low,D0237,23.0,5.0,Clear,Delivered
O023769,C00826,R0200,2024-03-29,12,0,Biryani,135,26,0,NONE,2.85,Heavy,D0114,32.0,3.0,Clear,Delivered
O023770,C02240,R0313,2024-02-20,13,0,Chinese,127,29,13,SAVE50,3.46,Heavy,D0239,47.0,3.0,Clear,Delivered
O023771,C00318,R0095,2024-10-24,12,0,South Indian,101,46,0,NONE,12.23,Heavy,,,,Clear,Cancelled
O023772,C04548,R0168,2024-05-17,21,0,Pizza,158,39,0,NONE,3.02,Low,D0069,39.0,3.0,Clear,Delivered
O023773,C04240,R0674,2024-03-18,11,0,Pizza,252,36,25,FEST10,3.5,Moderate,D0389,34.0,4.0,Clear,Delivered
O023774,C00061,R0149,2024-03-23,8,1,Pizza,140,23,28,WELCOME20,1.7,Heavy,D0052,27.0,4.0,Clear,Delivered
O023775,C02803,R0004,2024-02-22,20,0,Healthy,306,17,0,NONE,1.32,Heavy,D0005,54.0,1.0,Rain,Delivered
O023776,C01689,R0044,2024-01-31,9,0,Italian,120,63,12,SAVE50,8.03,Moderate,D0550,42.0,3.0,Clear,Delivered
O023777,C03163,R0015,2024-09-11,0,0,North Indian,165,28,33,WELCOME20,2.09,Low,D0382,28.0,3.0,Rain,Delivered
O023778,C01233,R0311,2024-06-13,19,0,Rolls & Wraps,81,16,0,NONE,1.68,Low,D0030,32.0,4.0,Clear,Delivered
O023779,C02398,R0230,2024-02-25,10,1,North Indian,303,29,0,NONE,1.9,Low,D0018,29.0,4.0,Clear,Delivered
O023780,C04884,R0173,2024-10-23,14,0,Biryani,95,42,10,FEST10,4.89,Heavy,D0374,49.0,3.0,Clear,Delivered
O023781,C04130,R0777,2024-01-08,13,0,Burgers,79,31,0,NONE,4.87,Moderate,D0080,62.0,1.0,Rain,Delivered
O023782,C01215,R0596,2024-06-09,22,1,South Indian,213,17,0,NONE,1.95,Moderate,D0367,32.0,2.0,Rain,Delivered
O023783,C01740,R0625,2024-02-17,8,1,Rolls & Wraps,344,15,34,SAVE50,2.13,Moderate,D0046,29.0,4.0,Clear,Delivered
O023784,C01914,R0186,2024-01-11,7,0,South Indian,101,17,0,NONE,2.57,Low,,,,Clear,Cancelled
O023785,C01332,R0135,2024-07-24,20,0,Cafe,134,16,27,WELCOME20,1.34,Heavy,,,,Clear,Cancelled
O023786,C04235,R0753,2024-02-28,13,0,Chinese,372,25,74,WELCOME20,3.01,Low,D0247,31.0,3.0,Clear,Delivered
O023787,C01971,R0568,2024-01-27,18,1,Healthy,323,56,0,NONE,13.93,Low,D0435,66.0,2.0,Clear,Delivered
O023788,C00596,R0633,2024-06-28,1,0,North Indian,117,24,0,NONE,2.86,Moderate,D0004,28.0,2.0,Rain,Delivered
O023789,C02679,R0125,2024-11-11,23,0,Italian,297,24,30,SAVE50,2.3,Low,D0400,23.0,3.0,Clear,Delivered
O023790,C03610,R0034,2024-06-30,19,1,Chinese,95,54,0,NONE,7.78,Heavy,D0124,56.0,4.0,Clear,Delivered
O023791,C00943,R0781,2024-01-30,19,0,South Indian,480,28,96,WELCOME20,2.39,Low,D0596,42.0,4.0,Rain,Delivered
O023792,C01238,R0007,2024-04-23,20,0,Italian,120,26,0,NONE,1.77,Moderate,D0251,30.0,4.0,Clear,Delivered
O023793,C01464,R0724,2024-06-15,13,1,Mexican,105,30,0,NONE,4.58,Low,D0543,39.0,5.0,Clear,Delivered
O023794,C02992,R0213,2024-04-15,14,0,Burgers,152,40,0,NONE,3.42,Moderate,D0290,32.0,3.0,Clear,Delivered
O023795,C02527,R0191,2024-05-06,14,0,Pizza,297,34,0,NONE,3.54,Low,D0219,56.0,3.0,Rain,Delivered
O023796,C00338,R0254,2024-07-06,20,1,Desserts,286,36,0,NONE,3.99,Heavy,D0584,53.0,2.0,Clear,Delivered
O023797,C00926,R0675,2024-12-14,8,1,Continental,249,18,0,NONE,1.54,Moderate,D0094,29.0,3.0,Rain,Delivered
O023798,C01528,R0619,2024-10-27,12,1,Burgers,238,17,0,NONE,0.75,Heavy,D0062,26.0,3.0,Rain,Delivered
O023799,C00102,R0378,2024-03-17,20,1,South Indian,170,25,0,NONE,4.69,Low,D0443,46.0,3.0,Clear,Delivered
O023800,C01573,R0224,2024-10-20,7,1,Korean,210,35,21,SAVE50,5.83,Low,,,,Rain,Cancelled
O023801,C01334,R0770,2024-05-27,22,0,Pizza,177,44,0,NONE,4.88,Heavy,D0299,48.0,3.0,Clear,Delivered
O023802,C02189,R0294,2024-11-01,18,0,Desserts,201,21,40,WELCOME20,2.37,Low,D0019,20.0,5.0,Rain,Delivered
O023803,C03288,R0148,2024-08-18,9,1,Biryani,97,41,10,SAVE50,3.55,Low,D0366,53.0,3.0,Rain,Delivered
O023804,C00400,R0056,2024-09-10,11,0,North Indian,87,38,0,NONE,4.14,Moderate,D0593,33.0,4.0,Clear,Delivered
O023805,C04348,R0433,2024-05-15,11,0,Mexican,139,34,0,NONE,3.39,Low,D0127,24.0,5.0,Clear,Delivered
O023806,C04925,R0494,2024-09-23,11,0,Biryani,162,62,16,SAVE50,14.0,Low,D0200,70.0,2.0,Clear,Delivered
O023807,C02907,R0285,2024-07-30,17,0,South Indian,206,27,21,SAVE50,4.43,Heavy,D0565,33.0,5.0,Clear,Delivered
O023808,C00822,R0075,2024-08-19,20,0,Burgers,362,37,36,SAVE50,3.33,Low,D0270,46.0,2.0,Clear,Delivered
O023809,C02414,R0358,2024-07-23,10,0,North Indian,267,22,0,NONE,2.98,Low,D0462,23.0,4.0,Clear,Delivered
O023810,C01623,R0352,2024-01-21,7,1,Rolls & Wraps,211,25,21,FEST10,1.08,Heavy,D0089,32.0,3.0,Clear,Delivered
O023811,C01322,R0085,2024-06-26,6,0,Rolls & Wraps,253,20,51,WELCOME20,1.46,Moderate,D0217,32.0,5.0,Clear,Delivered
O023812,C03464,R0420,2024-01-20,9,1,Mexican,276,32,0,NONE,3.69,Low,D0433,29.0,4.0,Clear,Delivered
O023813,C00770,R0402,2024-03-03,11,1,North Indian,143,22,14,FEST10,0.94,Heavy,D0063,21.0,4.0,Rain,Delivered
O023814,C04634,R0337,2024-06-26,14,0,Italian,79,23,16,WELCOME20,0.91,Low,D0095,29.0,3.0,Clear,Delivered
O023815,C00460,R0685,2024-06-01,20,1,Healthy,178,47,18,SAVE50,8.32,Heavy,D0450,75.0,1.0,Clear,Delivered
O023816,C01844,R0531,2024-01-19,5,0,Italian,312,29,0,NONE,3.08,Heavy,D0455,29.0,4.0,Clear,Delivered
O023817,C00292,R0765,2024-02-21,12,0,Chinese,163,26,0,NONE,3.4,Heavy,D0247,41.0,2.0,Clear,Delivered
O023818,C02868,R0079,2024-06-23,5,1,Biryani,151,19,15,SAVE50,1.08,Moderate,D0466,27.0,4.0,Clear,Delivered
O023819,C00803,R0278,2024-12-22,23,1,South Indian,143,28,0,NONE,0.59,Low,D0222,13.0,2.0,Rain,Delivered
O023820,C00829,R0606,2024-06-30,19,1,Seafood,85,28,0,NONE,3.48,Moderate,D0013,51.0,4.0,Clear,Delivered
O023821,C04047,R0516,2024-10-15,11,0,Burgers,103,25,10,SAVE50,0.91,Low,D0391,17.0,3.0,Clear,Delivered
O023822,C02336,R0720,2024-06-14,8,0,Desserts,202,36,0,NONE,4.08,Low,D0365,46.0,3.0,Rain,Delivered
O023823,C00179,R0636,2024-03-12,12,0,Pizza,240,31,0,NONE,3.35,Moderate,D0089,37.0,3.0,Clear,Delivered
O023824,C03249,R0375,2024-01-09,20,0,Rolls & Wraps,145,43,0,NONE,3.35,Heavy,D0353,46.0,3.0,Clear,Delivered
O023825,C00248,R0658,2024-05-20,23,0,Chinese,211,19,21,SAVE50,2.13,Low,D0215,26.0,3.0,Clear,Delivered
O023826,C01815,R0515,2024-12-07,12,1,Continental,79,23,8,SAVE50,2.88,Heavy,D0428,33.0,3.0,Clear,Delivered
O023827,C03731,R0057,2024-05-01,20,0,Chinese,532,43,50,SAVE50,4.86,Low,D0423,63.0,1.0,Rain,Delivered
O023828,C03268,R0394,2024-05-18,20,1,North Indian,152,41,0,NONE,3.51,Low,D0017,37.0,3.0,Clear,Delivered
O023829,C04576,R0351,2024-09-15,19,1,Cafe,118,37,0,NONE,8.64,Heavy,D0356,72.0,3.0,Clear,Delivered
O023830,C00059,R0380,2024-10-02,17,0,North Indian,258,27,0,NONE,0.83,Low,D0162,24.0,4.0,Rain,Delivered
O023831,C03829,R0226,2024-08-15,21,0,South Indian,79,18,0,NONE,1.37,Heavy,D0133,36.0,3.0,Clear,Delivered
O023832,C00920,R0775,2024-05-06,19,0,Pizza,169,20,0,NONE,2.51,Low,D0313,26.0,2.0,Clear,Delivered
O023833,C02856,R0340,2024-12-15,17,1,Biryani,344,34,34,SAVE50,4.49,Low,D0272,45.0,1.0,Rain,Delivered
O023834,C01677,R0789,2024-05-11,18,1,Healthy,157,25,0,NONE,2.24,Low,D0121,31.0,3.0,Clear,Delivered
O023835,C02097,R0572,2024-04-19,20,0,Biryani,172,23,17,SAVE50,1.55,Heavy,,,,Clear,Cancelled
O023836,C02817,R0768,2024-11-10,9,1,Biryani,180,40,36,WELCOME20,3.19,Heavy,D0361,38.0,2.0,Clear,Delivered
O023837,C00121,R0728,2024-12-12,20,0,Chinese,118,42,0,NONE,4.03,Low,D0037,48.0,2.0,Clear,Delivered
O023838,C04285,R0125,2024-12-19,21,0,Pizza,166,26,0,NONE,4.85,Low,D0477,45.0,1.0,Rain,Delivered
O023839,C03803,R0695,2024-07-18,13,0,Biryani,190,35,0,NONE,5.41,Low,D0421,43.0,3.0,Rain,Delivered
O023840,C01194,R0257,2024-11-21,7,0,Korean,180,41,18,SAVE50,4.94,Heavy,D0304,37.0,4.0,Clear,Delivered
O023841,C04458,R0082,2024-03-09,20,1,North Indian,135,25,0,NONE,5.42,Moderate,D0148,38.0,2.0,Clear,Delivered
O023842,C00139,R0315,2024-11-28,21,0,Italian,289,33,0,NONE,3.39,Heavy,D0235,51.0,2.0,Rain,Delivered
O023843,C02507,R0267,2024-10-10,18,0,Chinese,220,29,22,SAVE50,3.16,Heavy,D0286,40.0,2.0,Clear,Delivered
O023844,C00998,R0184,2024-05-29,20,0,North Indian,170,21,0,NONE,2.84,Heavy,D0136,22.0,5.0,Clear,Delivered
O023845,C01402,R0745,2024-04-01,20,0,Chinese,79,19,0,NONE,1.33,Low,D0053,23.0,3.0,Clear,Delivered
