customer_id,zone,signup_date,loyalty_tier
C03138,Koramangala,2024-03-26,Silver
C03139,Rajajinagar,2024-07-03,Gold
C03140,Whitefield,2024-10-17,Bronze
C03141,Whitefield,2023-08-03,Silver
C03142,Indiranagar,2024-05-25,Bronze
C03143,Yelahanka,2023-01-24,Silver
C03144,Koramangala,2024-01-24,Bronze
C03145,Malleshwaram,2024-10-18,Silver
C03146,Electronic City,2024-04-15,Bronze
C03147,Marathahalli,2023-07-15,Bronze
C03148,Marathahalli,2024-03-18,Bronze
C03149,Malleshwaram,2023-09-19,Bronze
C03150,Indiranagar,2023-11-13,Bronze
C03151,Koramangala,2023-06-16,Bronze
C03152,Electronic City,2024-04-01,Bronze
C03153,Whitefield,2023-05-25,Bronze
C03154,Koramangala,2023-11-20,Bronze
C03155,Indiranagar,2024-11-16,Gold
C03156,Whitefield,2024-07-07,Silver
C03157,Koramangala,2023-10-30,Bronze
C03158,Koramangala,2024-12-08,Bronze
C03159,Hebbal,2023-01-11,Bronze
C03160,Whitefield,2024-12-01,Silver
C03161,Yelahanka,2023-09-15,Gold
C03162,BTM Layout,2024-08-22,Silver
C03163,Koramangala,2024-11-22,Bronze
C03164,Marathahalli,2024-03-15,Bronze
C03165,Electronic City,2024-03-21,Silver
C03166,Marathahalli,2024-07-01,Bronze
C03167,Koramangala,2023-06-25,Bronze
C03168,Indiranagar,2023-05-10,Bronze
C03169,Koramangala,2023-09-08,Bronze
C03170,Electronic City,2023-12-16,Bronze
C03171,Yelahanka,2024-06-26,Gold
C03172,Marathahalli,2023-07-07,Bronze
C03173,Marathahalli,2024-02-17,Bronze
C03174,Yelahanka,2023-01-03,Bronze
C03175,Marathahalli,2023-01-23,Bronze
C03176,Koramangala,2024-12-06,Bronze
C03177,Hebbal,2024-09-12,Bronze
C03178,Whitefield,2024-09-22,Bronze
C03179,Koramangala,2023-08-28,Silver
C03180,Jayanagar,2024-01-10,Bronze
C03181,BTM Layout,2024-05-07,Gold
C03182,Indiranagar,2023-07-05,Bronze
C03183,Jayanagar,2024-06-27,Gold
C03184,Indiranagar,2024-05-20,Bronze
C03185,Koramangala,2023-10-25,Bronze
C03186,Koramangala,2023-11-14,Silver
C03187,Marathahalli,2023-08-13,Gold
C03188,Hebbal,2024-08-09,Gold
C03189,Koramangala,2024-12-21,Bronze
C03190,Whitefield,2024-12-30,Gold
C03191,Indiranagar,2024-07-17,Bronze
C03192,Koramangala,2023-09-12,Bronze
C03193,Jayanagar,2024-07-24,Gold
C03194,Marathahalli,2023-06-28,Silver
C03195,Electronic City,2024-10-16,Bronze
C03196,Whitefield,2023-07-15,Bronze
C03197,Jayanagar,2023-10-22,Bronze
C03198,Koramangala,2023-03-10,Bronze
C03199,Koramangala,2023-03-01,Gold
C03200,BTM Layout,2023-10-15,Bronze
C03201,Rajajinagar,2024-02-06,Silver
C03202,BTM Layout,2023-01-13,Bronze
C03203,Hebbal,2024-09-09,Bronze
C03204,Electronic City,2023-03-25,Bronze
C03205,BTM Layout,2024-12-29,Bronze
C03206,HSR Layout,2023-07-18,Silver
C03207,Koramangala,2023-10-04,Bronze
C03208,Koramangala,2023-04-27,Silver
C03209,Koramangala,2024-08-24,Gold
C03210,Koramangala,2024-06-18,Bronze
C03211,Whitefield,2023-02-27,Silver
C03212,Marathahalli,2023-03-19,Silver
C03213,Rajajinagar,2024-03-20,Bronze
C03214,Electronic City,2024-09-24,Bronze
C03215,Koramangala,2023-03-22,Silver
C03216,Marathahalli,2023-06-11,Silver
C03217,Whitefield,2024-02-03,Bronze
C03218,Koramangala,2023-03-21,Silver
C03219,Whitefield,2023-08-11,Bronze
C03220,Whitefield,2023-01-08,Bronze
C03221,Indiranagar,2023-12-31,Silver
C03222,Malleshwaram,2024-06-06,Bronze
C03223,Rajajinagar,2023-10-28,Bronze
C03224,Marathahalli,2023-07-07,Silver
C03225,Koramangala,2023-11-06,Bronze
C03226,Rajajinagar,2024-01-07,Bronze
C03227,Marathahalli,2023-05-01,Bronze
C03228,Indiranagar,2023-03-23,Bronze
C03229,Electronic City,2023-05-13,Bronze
C03230,HSR Layout,2024-12-20,Bronze
C03231,HSR Layout,2024-06-11,Bronze
C03232,Koramangala,2023-04-02,Bronze
C03233,Jayanagar,2023-08-08,Bronze
C03234,Koramangala,2023-10-28,Bronze
C03235,Indiranagar,2023-05-13,Gold
C03236,Koramangala,2024-09-13,Gold
C03237,BTM Layout,2024-11-17,Silver
C03238,Whitefield,2023-06-28,Bronze
C03239,Whitefield,2023-01-13,Bronze
C03240,Whitefield,2023-07-14,Bronze
C03241,Hebbal,2024-03-01,Gold
C03242,Jayanagar,2024-08-13,Silver
C03243,Hebbal,2023-09-05,Silver
C03244,Whitefield,2023-07-19,Bronze
C03245,Koramangala,2023-07-01,Bronze
C03246,Jayanagar,2023-01-03,Gold
C03247,Whitefield,2023-01-11,Bronze
C03248,Rajajinagar,2023-11-09,Bronze
C03249,Hebbal,2024-03-26,Bronze
C03250,HSR Layout,2023-01-10,Gold
C03251,Yelahanka,2023-05-27,Bronze
C03252,Jayanagar,2024-10-26,Gold
C03253,Indiranagar,2024-12-23,Silver
C03254,HSR Layout,2024-04-13,Bronze
C03255,Koramangala,2024-01-16,Bronze
C03256,Rajajinagar,2024-03-01,Silver
C03257,Koramangala,2023-09-28,Silver
C03258,Whitefield,2023-05-28,Silver
C03259,Jayanagar,2023-10-02,Bronze
C03260,Koramangala,2024-05-25,Silver
C03261,Koramangala,2024-04-28,Gold
C03262,Marathahalli,2024-05-09,Bronze
C03263,Koramangala,2024-03-20,Gold
C03264,HSR Layout,2023-02-14,Bronze
C03265,Whitefield,2024-04-02,Silver
C03266,Indiranagar,2024-10-05,Silver
C03267,Indiranagar,2024-04-18,Silver
C03268,Rajajinagar,2024-02-27,Bronze
C03269,BTM Layout,2023-06-13,Bronze
C03270,Koramangala,2024-08-01,Bronze
C03271,BTM Layout,2023-11-26,Gold
C03272,Electronic City,2023-07-11,Bronze
C03273,Electronic City,2023-12-24,Bronze
C03274,Marathahalli,2023-03-31,Silver
C03275,Marathahalli,2024-11-07,Silver
C03276,Malleshwaram,2024-05-27,Bronze
C03277,HSR Layout,2023-08-27,Silver
C03278,Jayanagar,2024-08-02,Bronze
C03279,Whitefield,2023-02-09,Bronze
C03280,Koramangala,2023-10-09,Gold
C03281,Marathahalli,2024-04-20,Bronze
C03282,Koramangala,2023-01-18,Bronze
C03283,Indiranagar,2024-06-01,Gold
C03284,Koramangala,2024-08-20,Bronze
C03285,Indiranagar,2024-03-09,Silver
C03286,Electronic City,2023-05-31,Bronze
C03287,Electronic City,2024-06-30,Gold
C03288,HSR Layout,2023-09-05,Silver
C03289,Koramangala,2024-06-21,Silver
C03290,HSR Layout,2024-04-03,Bronze
C03291,Whitefield,2023-03-10,Bronze
C03292,Marathahalli,2023-03-14,Silver
C03293,Electronic City,2023-01-12,Silver
C03294,Jayanagar,2023-02-22,Silver
C03295,HSR Layout,2023-08-07,Bronze
C03296,BTM Layout,2023-01-19,Bronze
C03297,Rajajinagar,2024-11-16,Bronze
C03298,Jayanagar,2024-10-31,Silver
C03299,HSR Layout,2023-05-07,Bronze
C03300,Koramangala,2023-08-16,Gold
C03301,BTM Layout,2024-06-25,Silver
C03302,Whitefield,2024-04-27,Bronze
C03303,Indiranagar,2024-02-29,Bronze
C03304,Yelahanka,2024-12-23,Bronze
C03305,Marathahalli,2024-04-04,Bronze
C03306,Koramangala,2024-05-03,Silver
C03307,Koramangala,2024-01-02,Bronze
C03308,Koramangala,2024-01-19,Silver
C03309,Electronic City,2023-08-01,Bronze
C03310,Koramangala,2024-01-16,Gold
C03311,BTM Layout,2024-11-01,Bronze
C03312,BTM Layout,2023-10-03,Bronze
C03313,Jayanagar,2023-04-08,Bronze
C03314,Electronic City,2024-03-13,Silver
C03315,Whitefield,2024-07-27,Gold
C03316,Koramangala,2024-11-30,Bronze
C03317,Marathahalli,2024-01-31,Bronze
C03318,Koramangala,2024-07-29,Silver
C03319,Koramangala,2023-07-02,Silver
C03320,Whitefield,2023-11-06,Bronze
C03321,Koramangala,2023-11-02,Silver
C03322,HSR Layout,2023-08-31,Bronze
C03323,Marathahalli,2024-06-06,Gold
C03324,Rajajinagar,2024-10-06,Bronze
C03325,Electronic City,2023-08-27,Silver
C03326,Malleshwaram,2023-04-10,Bronze
C03327,HSR Layout,2024-08-25,Bronze
C03328,Malleshwaram,2024-09-12,Bronze
C03329,Jayanagar,2024-11-13,Bronze
C03330,Indiranagar,2023-07-06,Silver
C03331,BTM Layout,2024-06-08,Gold
C03332,Indiranagar,2024-06-06,Bronze
C03333,Koramangala,2024-07-30,Bronze
C03334,Indiranagar,2024-08-11,Gold
C03335,Whitefield,2024-11-26,Bronze
C03336,Whitefield,2023-12-15,Gold
C03337,Jayanagar,2023-02-25,Gold
C03338,Hebbal,2023-05-21,Silver
C03339,Whitefield,2024-10-09,Gold
C03340,Jayanagar,2024-09-08,Bronze
C03341,Whitefield,2023-01-09,Bronze
C03342,Malleshwaram,2023-09-26,Bronze
C03343,Koramangala,2023-06-28,Bronze
C03344,Koramangala,2023-08-23,Bronze
C03345,Jayanagar,2024-04-11,Silver
C03346,Marathahalli,2024-01-08,Gold
C03347,Rajajinagar,2023-12-18,Bronze
C03348,Electronic City,2023-11-14,Gold
C03349,Rajajinagar,2024-04-13,Silver
C03350,HSR Layout,2024-05-13,Gold
C03351,Koramangala,2023-02-01,Silver
C03352,Koramangala,2023-04-11,Bronze
C03353,Koramangala,2023-09-07,Bronze
C03354,Whitefield,2023-11-15,Bronze
C03355,Jayanagar,2024-12-28,Bronze
C03356,Whitefield,2024-10-12,Silver
C03357,Jayanagar,2024-04-18,Bronze
C03358,HSR Layout,2023-01-27,Silver
C03359,Marathahalli,2023-03-15,Gold
C03360,Marathahalli,2023-11-30,Gold
C03361,Whitefield,2024-03-04,Bronze
C03362,Whitefield,2024-04-27,Bronze
C03363,Electronic City,2023-04-14,Silver
C03364,Electronic City,2024-10-10,Bronze
C03365,Whitefield,2023-12-27,Gold
C03366,Whitefield,2024-03-09,Silver
C03367,Marathahalli,2023-01-29,Bronze
C03368,Electronic City,2024-08-24,Silver
C03369,Koramangala,2024-02-01,Bronze
C03370,HSR Layout,2023-06-12,Gold
C03371,Hebbal,2023-08-21,Gold
C03372,Koramangala,2023-09-15,Silver
C03373,Malleshwaram,2023-01-20,Bronze
C03374,Indiranagar,2024-11-18,Silver
C03375,Jayanagar,2024-08-09,Bronze
C03376,HSR Layout,2024-10-08,Bronze
C03377,Koramangala,2023-09-16,Bronze
C03378,Hebbal,2024-02-12,Bronze
C03379,HSR Layout,2023-12-01,Bronze
C03380,BTM Layout,2023-12-14,Bronze
C03381,Whitefield,2024-03-05,Bronze
C03382,Hebbal,2023-11-26,Gold
C03383,BTM Layout,2024-07-18,Bronze
C03384,Jayanagar,2023-02-12,Silver
C03385,Indiranagar,2023-05-21,Bronze
C03386,Marathahalli,2024-10-13,Silver
C03387,Jayanagar,2024-10-06,Bronze
C03388,BTM Layout,2024-08-20,Bronze
C03389,HSR Layout,2023-09-27,Gold
C03390,Indiranagar,2023-11-30,Bronze
C03391,Koramangala,2023-01-19,Bronze
C03392,Marathahalli,2023-07-23,Bronze
C03393,Yelahanka,2024-06-14,Silver
C03394,Koramangala,2023-09-08,Gold
C03395,Marathahalli,2023-12-17,Bronze
C03396,BTM Layout,2023-03-31,Bronze
C03397,Koramangala,2023-12-29,Bronze
C03398,Koramangala,2024-06-10,Gold
C03399,Marathahalli,2024-02-22,Silver
C03400,Electronic City,2024-02-11,Bronze
C03401,Koramangala,2024-10-29,Silver
C03402,Malleshwaram,2023-06-20,Bronze
C03403,Jayanagar,2023-08-07,Gold
C03404,Hebbal,2024-03-30,Silver
C03405,Hebbal,2023-12-17,Bronze
C03406,Malleshwaram,2024-12-15,Bronze
C03407,Jayanagar,2023-02-13,Bronze
C03408,Indiranagar,2023-03-31,Bronze
C03409,Jayanagar,2023-09-07,Silver
C03410,Koramangala,2023-12-01,Bronze
C03411,Electronic City,2024-10-12,Gold
C03412,Koramangala,2023-12-27,Silver
C03413,Jayanagar,2023-11-16,Bronze
C03414,Koramangala,2023-05-02,Bronze
C03415,Whitefield,2023-11-14,Bronze
C03416,Indiranagar,2024-01-24,Gold
C03417,Electronic City,2024-03-02,Bronze
C03418,Rajajinagar,2024-03-18,Bronze
C03419,Koramangala,2023-11-10,Silver
C03420,Malleshwaram,2023-04-25,Silver
C03421,Hebbal,2023-04-22,Gold
C03422,Whitefield,2023-04-23,Silver
C03423,Electronic City,2024-03-27,Bronze
C03424,HSR Layout,2024-09-17,Bronze
C03425,Koramangala,2024-10-06,Silver
C03426,Jayanagar,2023-08-16,Bronze
C03427,Koramangala,2023-02-28,Silver
C03428,Hebbal,2024-04-05,Silver
C03429,BTM Layout,2023-01-29,Silver
C03430,Malleshwaram,2024-04-02,Bronze
C03431,Jayanagar,2023-10-07,Silver
C03432,Jayanagar,2024-09-04,Bronze
C03433,Yelahanka,2024-04-01,Bronze
C03434,Indiranagar,2024-06-24,Bronze
C03435,Koramangala,2023-10-24,Bronze
C03436,Jayanagar,2024-09-05,Bronze
C03437,Whitefield,2024-01-19,Silver
C03438,Whitefield,2024-04-01,Bronze
C03439,Koramangala,2023-09-21,Gold
C03440,Electronic City,2023-11-25,Bronze
C03441,Indiranagar,2024-09-05,Silver
C03442,Indiranagar,2023-10-15,Bronze
C03443,Koramangala,2023-01-16,Gold
C03444,Whitefield,2023-10-04,Silver
C03445,Hebbal,2023-10-14,Bronze
C03446,Whitefield,2023-11-02,Silver
C03447,Marathahalli,2023-02-21,Silver
C03448,Rajajinagar,2023-04-05,Bronze
C03449,Whitefield,2023-08-25,Silver
C03450,Malleshwaram,2023-11-06,Gold
C03451,Marathahalli,2023-01-22,Bronze
C03452,Jayanagar,2023-10-12,Bronze
C03453,Koramangala,2023-08-22,Bronze
C03454,Koramangala,2023-01-26,Gold
C03455,Yelahanka,2023-07-02,Bronze
C03456,Rajajinagar,2023-07-20,Bronze
C03457,BTM Layout,2023-04-15,Silver
C03458,Hebbal,2024-07-02,Silver
C03459,Koramangala,2023-02-22,Bronze
C03460,Rajajinagar,2024-02-26,Bronze
C03461,HSR Layout,2024-04-30,Bronze
C03462,Rajajinagar,2024-08-11,Silver
C03463,Koramangala,2024-02-03,Bronze
C03464,Whitefield,2024-02-01,Bronze
C03465,Rajajinagar,2024-07-09,Bronze
C03466,Rajajinagar,2024-09-15,Bronze
C03467,Electronic City,2023-06-03,Bronze
C03468,Whitefield,2024-08-04,Gold
C03469,Whitefield,2023-12-04,Silver
C03470,BTM Layout,2023-03-13,Silver
C03471,HSR Layout,2024-03-23,Silver
C03472,HSR Layout,2024-12-14,Bronze
C03473,Jayanagar,2023-04-13,Silver
C03474,HSR Layout,2023-01-11,Bronze
C03475,Jayanagar,2024-10-31,Gold
C03476,HSR Layout,2024-03-11,Bronze
C03477,Malleshwaram,2023-06-09,Bronze
C03478,Hebbal,2024-08-01,Silver
C03479,BTM Layout,2023-10-15,Bronze
C03480,Jayanagar,2023-08-31,Bronze
C03481,HSR Layout,2023-07-31,Silver
C03482,Marathahalli,2024-03-12,Bronze
C03483,Malleshwaram,2023-04-09,Silver
C03484,Jayanagar,2023-09-22,Bronze
C03485,Marathahalli,2023-08-11,Gold
C03486,Marathahalli,2023-02-14,Bronze
C03487,Marathahalli,2024-07-11,Bronze
C03488,Marathahalli,2023-01-07,Silver
C03489,Indiranagar,2024-12-01,Bronze
C03490,Jayanagar,2023-03-11,Silver
C03491,Electronic City,2023-09-19,Silver
C03492,Koramangala,2023-03-13,Bronze
C03493,Malleshwaram,2023-09-25,Bronze
C03494,Electronic City,2024-03-21,Silver
C03495,Koramangala,2023-03-05,Bronze
C03496,Malleshwaram,2024-01-19,Silver
C03497,Marathahalli,2024-07-17,Bronze
C03498,Rajajinagar,2023-11-29,Gold
C03499,HSR Layout,2023-03-24,Silver
C03500,Malleshwaram,2024-05-20,Bronze
C03501,HSR Layout,2023-05-17,Silver
C03502,Electronic City,2023-01-13,Silver
C03503,Koramangala,2023-11-15,Gold
C03504,Electronic City,2023-07-17,Bronze
C03505,Marathahalli,2023-01-21,Silver
C03506,Jayanagar,2024-07-21,Bronze
C03507,Jayanagar,2024-03-13,Bronze
C03508,Rajajinagar,2024-10-26,Silver
C03509,Marathahalli,2023-12-17,Silver
C03510,Indiranagar,2023-11-16,Gold
C03511,BTM Layout,2024-09-07,Silver
C03512,Marathahalli,2023-03-01,Bronze
C03513,Yelahanka,2023-09-22,Silver
C03514,Yelahanka,2024-08-06,Bronze
C03515,Hebbal,2023-08-02,Silver
C03516,Rajajinagar,2024-10-08,Silver
C03517,Electronic City,2023-07-27,Bronze
C03518,Indiranagar,2023-10-29,Silver
C03519,Jayanagar,2024-10-17,Silver
C03520,Rajajinagar,2023-06-27,Silver
C03521,Jayanagar,2024-12-07,Silver
C03522,Hebbal,2023-02-02,Gold
C03523,Koramangala,2023-07-14,Silver
C03524,Whitefield,2024-03-07,Bronze
C03525,Jayanagar,2024-03-09,Silver
C03526,HSR Layout,2024-10-26,Bronze
C03527,Koramangala,2024-12-01,Silver
C03528,Koramangala,2024-05-09,Silver
C03529,Malleshwaram,2024-04-26,Silver
C03530,HSR Layout,2023-08-20,Silver
C03531,Koramangala,2024-08-11,Gold
C03532,Koramangala,2024-04-14,Bronze
C03533,HSR Layout,2023-01-18,Gold
C03534,Indiranagar,2024-08-30,Bronze
C03535,Marathahalli,2023-09-20,Silver
C03536,Rajajinagar,2023-12-14,Bronze
C03537,Indiranagar,2023-12-21,Bronze
C03538,Electronic City,2024-08-21,Bronze
C03539,Koramangala,2023-07-15,Gold
C03540,Whitefield,2023-10-14,Bronze
C03541,Hebbal,2023-01-29,Silver
C03542,Jayanagar,2023-09-12,Bronze
C03543,Hebbal,2023-03-06,Silver
C03544,Indiranagar,2024-03-01,Bronze
C03545,Whitefield,2024-10-14,Bronze
C03546,HSR Layout,2023-12-06,Bronze
C03547,HSR Layout,2024-10-27,Gold
C03548,Yelahanka,2024-12-14,Gold
C03549,Koramangala,2023-02-09,Bronze
C03550,Malleshwaram,2024-01-12,Gold
C03551,Hebbal,2024-01-21,Bronze
C03552,Jayanagar,2023-10-09,Bronze
C03553,Whitefield,2024-08-29,Bronze
C03554,Jayanagar,2023-10-16,Silver
C03555,Whitefield,2023-02-10,Bronze
C03556,Rajajinagar,2024-02-04,Silver
C03557,Jayanagar,2023-05-28,Bronze
C03558,BTM Layout,2023-09-17,Bronze
C03559,Electronic City,2024-01-02,Bronze
C03560,Jayanagar,2024-06-11,Bronze
C03561,Marathahalli,2023-07-23,Bronze
C03562,Jayanagar,2023-10-05,Bronze
C03563,Hebbal,2023-02-19,Bronze
C03564,Indiranagar,2023-10-08,Bronze
C03565,Yelahanka,2024-02-28,Bronze
C03566,Malleshwaram,2024-03-26,Bronze
C03567,Hebbal,2023-08-03,Bronze
C03568,HSR Layout,2023-02-14,Silver
C03569,Malleshwaram,2024-02-26,Bronze
C03570,Whitefield,2024-04-23,Bronze
C03571,Rajajinagar,2023-03-04,Bronze
C03572,Koramangala,2024-01-04,Bronze
C03573,Whitefield,2023-03-11,Bronze
C03574,HSR Layout,2023-11-27,Silver
C03575,Whitefield,2024-04-12,Silver
C03576,Whitefield,2024-06-09,Bronze
C03577,Malleshwaram,2024-06-05,Bronze
C03578,Indiranagar,2024-07-07,Bronze
C03579,Marathahalli,2023-06-26,Silver
C03580,Koramangala,2024-09-09,Silver
C03581,Rajajinagar,2023-09-13,Bronze
C03582,Rajajinagar,2023-10-01,Bronze
C03583,HSR Layout,2024-07-28,Bronze
C03584,Marathahalli,2023-08-27,Silver
C03585,Hebbal,2023-02-24,Bronze
C03586,Rajajinagar,2024-06-05,Silver
C03587,HSR Layout,2024-04-28,Bronze
C03588,HSR Layout,2024-02-29,Bronze
C03589,Rajajinagar,2023-04-15,Bronze
C03590,Whitefield,2024-04-06,Gold
C03591,Rajajinagar,2023-05-25,Bronze
C03592,Whitefield,2024-02-10,Bronze
C03593,Rajajinagar,2024-01-06,Bronze
C03594,Koramangala,2024-07-18,Gold
C03595,Koramangala,2024-12-13,Bronze
C03596,Yelahanka,2023-05-19,Bronze
C03597,Hebbal,2023-03-25,Gold
C03598,Hebbal,2024-02-10,Bronze
C03599,BTM Layout,2024-11-25,Gold
C03600,HSR Layout,2023-04-26,Bronze
C03601,Whitefield,2023-12-22,Bronze
C03602,Koramangala,2023-10-25,Gold
C03603,Jayanagar,2023-08-21,Silver
C03604,Indiranagar,2024-04-29,Silver
C03605,BTM Layout,2023-08-04,Silver
C03606,Koramangala,2023-12-26,Bronze
C03607,Koramangala,2024-09-09,Silver
C03608,Indiranagar,2023-10-05,Gold
C03609,Indiranagar,2023-01-16,Silver
C03610,Indiranagar,2024-10-08,Silver
C03611,Electronic City,2023-07-20,Bronze
C03612,Whitefield,2024-07-18,Silver
C03613,Electronic City,2024-07-10,Silver
C03614,Hebbal,2024-01-20,Bronze
C03615,Electronic City,2023-03-06,Silver
C03616,Marathahalli,2024-11-24,Bronze
C03617,Whitefield,2024-05-12,Silver
C03618,Koramangala,2023-11-06,Bronze
C03619,Whitefield,2024-09-15,Silver
C03620,BTM Layout,2024-07-29,Silver
C03621,Electronic City,2024-07-09,Gold
C03622,Indiranagar,2023-05-03,Silver
C03623,HSR Layout,2024-04-06,Bronze
C03624,Malleshwaram,2023-07-28,Gold
C03625,Marathahalli,2023-02-27,Gold
C03626,Jayanagar,2023-09-04,Silver
C03627,Hebbal,2023-03-17,Bronze
C03628,Marathahalli,2023-03-19,Gold
C03629,Electronic City,2024-06-14,Bronze
C03630,Indiranagar,2024-01-02,Silver
C03631,Koramangala,2023-10-18,Bronze
C03632,BTM Layout,2023-05-21,Silver
C03633,Electronic City,2024-07-16,Bronze
C03634,HSR Layout,2024-04-07,Gold
C03635,Electronic City,2024-03-03,Bronze
C03636,Koramangala,2023-05-19,Bronze
C03637,Malleshwaram,2023-04-01,Bronze
C03638,Indiranagar,2023-04-01,Silver
C03639,Rajajinagar,2023-01-19,Silver
C03640,Jayanagar,2024-12-08,Silver
C03641,Indiranagar,2023-09-26,Silver
C03642,Koramangala,2024-04-25,Gold
C03643,Malleshwaram,2024-12-18,Gold
C03644,Indiranagar,2024-11-14,Bronze
C03645,Koramangala,2023-08-23,Silver
C03646,Rajajinagar,2023-12-24,Bronze
C03647,Whitefield,2023-12-05,Gold
C03648,Whitefield,2023-01-25,Bronze
C03649,Indiranagar,2024-07-14,Bronze
C03650,Malleshwaram,2024-02-24,Silver
C03651,Whitefield,2023-09-29,Silver
C03652,Indiranagar,2024-02-12,Silver
C03653,Whitefield,2024-06-20,Gold
C03654,Indiranagar,2023-01-11,Silver
C03655,Whitefield,2024-04-16,Silver
C03656,Koramangala,2024-09-20,Gold
C03657,Koramangala,2024-06-14,Bronze
C03658,HSR Layout,2024-03-28,Bronze
C03659,Hebbal,2023-03-08,Gold
C03660,Koramangala,2024-06-27,Bronze
C03661,Indiranagar,2024-07-01,Silver
C03662,Hebbal,2023-12-27,Gold
C03663,Hebbal,2024-03-01,Bronze
C03664,Marathahalli,2024-03-27,Gold
C03665,Indiranagar,2023-03-30,Silver
C03666,HSR Layout,2023-07-07,Gold
C03667,Indiranagar,2024-08-01,Bronze
C03668,Koramangala,2024-12-11,Bronze
C03669,Whitefield,2023-07-17,Bronze
C03670,Electronic City,2023-10-20,Bronze
C03671,Whitefield,2024-10-30,Gold
C03672,Electronic City,2023-04-29,Silver
C03673,Whitefield,2023-07-10,Bronze
C03674,Whitefield,2023-02-10,Silver
C03675,Rajajinagar,2023-06-21,Bronze
C03676,Hebbal,2024-04-09,Bronze
C03677,Whitefield,2023-09-12,Silver
C03678,Electronic City,2024-12-18,Gold
C03679,Indiranagar,2024-10-12,Bronze
C03680,Koramangala,2024-10-15,Silver
C03681,Marathahalli,2024-06-14,Silver
C03682,Indiranagar,2024-05-27,Bronze
C03683,HSR Layout,2024-01-08,Bronze
C03684,HSR Layout,2024-12-24,Bronze
C03685,Indiranagar,2023-03-11,Bronze
C03686,Koramangala,2024-06-11,Bronze
C03687,Whitefield,2023-04-13,Gold
C03688,BTM Layout,2023-09-05,Bronze
C03689,Electronic City,2023-07-06,Silver
C03690,Whitefield,2024-03-14,Bronze
C03691,Koramangala,2024-07-28,Bronze
C03692,Electronic City,2023-02-28,Bronze
C03693,Koramangala,2024-03-15,Silver
C03694,Jayanagar,2023-06-11,Silver
C03695,Rajajinagar,2023-02-26,Bronze
C03696,HSR Layout,2023-11-01,Silver
C03697,Whitefield,2024-02-29,Bronze
C03698,Koramangala,2023-05-28,Silver
C03699,Koramangala,2023-10-12,Silver
C03700,HSR Layout,2024-11-27,Silver
C03701,Hebbal,2023-09-11,Bronze
C03702,Indiranagar,2024-12-27,Bronze
C03703,Electronic City,2024-08-31,Silver
C03704,Marathahalli,2023-09-28,Silver
C03705,Koramangala,2024-02-26,Bronze
C03706,Koramangala,2024-06-01,Silver
C03707,Whitefield,2023-12-06,Bronze
C03708,Marathahalli,2023-10-25,Gold
C03709,HSR Layout,2023-08-29,Gold
C03710,Marathahalli,2023-04-12,Silver
C03711,Hebbal,2023-01-19,Silver
C03712,Rajajinagar,2023-09-03,Bronze
C03713,Yelahanka,2024-08-03,Bronze
C03714,Rajajinagar,2023-06-20,Bronze
C03715,Malleshwaram,2023-05-12,Bronze
C03716,Malleshwaram,2023-08-28,Bronze
C03717,Marathahalli,2024-03-13,Silver
C03718,Rajajinagar,2023-06-06,Silver
C03719,BTM Layout,2023-06-10,Silver
C03720,HSR Layout,2023-03-24,Silver
C03721,Electronic City,2023-08-31,Bronze
C03722,Jayanagar,2023-06-08,Gold
C03723,Malleshwaram,2024-08-29,Bronze
C03724,HSR Layout,2024-10-23,Bronze
C03725,Malleshwaram,2023-09-28,Bronze
C03726,Rajajinagar,2023-03-04,Bronze
C03727,BTM Layout,2023-03-05,Gold
C03728,Indiranagar,2023-08-26,Silver
C03729,Marathahalli,2023-12-05,Silver
C03730,Rajajinagar,2024-01-21,Bronze
C03731,BTM Layout,2023-08-11,Gold
C03732,Hebbal,2023-09-16,Bronze
C03733,Electronic City,2023-07-27,Bronze
C03734,Electronic City,2024-01-13,Bronze
C03735,Indiranagar,2024-05-23,Bronze
C03736,Yelahanka,2023-02-01,Silver
C03737,Indiranagar,2023-12-16,Bronze
C03738,Marathahalli,2024-04-18,Bronze
C03739,Rajajinagar,2024-05-05,Silver
C03740,HSR Layout,2024-02-16,Bronze
C03741,Indiranagar,2024-01-19,Silver
C03742,Indiranagar,2024-05-12,Gold
C03743,Malleshwaram,2023-10-04,Bronze
C03744,Jayanagar,2024-02-19,Bronze
